timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1626845464999,18,HTTP Request,200,OK,Thread Group 1-113,text,true,,191,121,1,1,http://localhost:3000/posts,18,0,0
1626845465028,15,HTTP Request,200,OK,Thread Group 1-114,text,true,,165,128,1,1,http://localhost:3000/health_check,15,0,3
1626845465043,15,HTTP Request,200,OK,Thread Group 1-114,text,true,,191,121,1,1,http://localhost:3000/posts,15,0,0
1626845465068,22,HTTP Request,200,OK,Thread Group 1-115,text,true,,165,128,1,1,http://localhost:3000/health_check,22,0,4
1626845465091,16,HTTP Request,200,OK,Thread Group 1-115,text,true,,191,121,2,2,http://localhost:3000/posts,16,0,0
1626845465106,29,HTTP Request,200,OK,Thread Group 1-116,text,true,,165,128,1,1,http://localhost:3000/health_check,29,0,5
1626845465136,14,HTTP Request,200,OK,Thread Group 1-116,text,true,,191,121,2,2,http://localhost:3000/posts,14,0,0
1626845465148,19,HTTP Request,200,OK,Thread Group 1-117,text,true,,165,128,1,1,http://localhost:3000/health_check,19,0,3
1626845465168,22,HTTP Request,200,OK,Thread Group 1-117,text,true,,191,121,2,2,http://localhost:3000/posts,22,0,0
1626845465189,17,HTTP Request,200,OK,Thread Group 1-118,text,true,,165,128,1,1,http://localhost:3000/health_check,17,0,5
1626845465207,17,HTTP Request,200,OK,Thread Group 1-118,text,true,,191,121,2,2,http://localhost:3000/posts,17,0,0
1626845465228,22,HTTP Request,200,OK,Thread Group 1-119,text,true,,165,128,1,1,http://localhost:3000/health_check,22,0,3
1626845465251,11,HTTP Request,200,OK,Thread Group 1-119,text,true,,191,121,2,2,http://localhost:3000/posts,11,0,0
1626845465264,11,HTTP Request,200,OK,Thread Group 1-120,text,true,,165,128,1,1,http://localhost:3000/health_check,11,0,2
1626845465275,8,HTTP Request,200,OK,Thread Group 1-120,text,true,,191,121,1,1,http://localhost:3000/posts,8,0,0
1626845465304,8,HTTP Request,200,OK,Thread Group 1-121,text,true,,165,128,1,1,http://localhost:3000/health_check,8,0,2
1626845465313,7,HTTP Request,200,OK,Thread Group 1-121,text,true,,191,121,1,1,http://localhost:3000/posts,7,0,0
1626845465346,9,HTTP Request,200,OK,Thread Group 1-122,text,true,,165,128,1,1,http://localhost:3000/health_check,8,0,1
1626845465355,10,HTTP Request,200,OK,Thread Group 1-122,text,true,,191,121,1,1,http://localhost:3000/posts,9,0,0
1626845465384,13,HTTP Request,200,OK,Thread Group 1-123,text,true,,165,128,1,1,http://localhost:3000/health_check,13,0,2
1626845465397,8,HTTP Request,200,OK,Thread Group 1-123,text,true,,191,121,1,1,http://localhost:3000/posts,8,0,0
1626845465426,10,HTTP Request,200,OK,Thread Group 1-124,text,true,,165,128,1,1,http://localhost:3000/health_check,10,0,2
1626845465437,10,HTTP Request,200,OK,Thread Group 1-124,text,true,,191,121,1,1,http://localhost:3000/posts,10,0,0
1626845465464,7,HTTP Request,200,OK,Thread Group 1-125,text,true,,165,128,1,1,http://localhost:3000/health_check,7,0,1
1626845465472,9,HTTP Request,200,OK,Thread Group 1-125,text,true,,191,121,1,1,http://localhost:3000/posts,9,0,0
1626845465507,15,HTTP Request,200,OK,Thread Group 1-126,text,true,,165,128,1,1,http://localhost:3000/health_check,14,0,2
1626845465523,12,HTTP Request,200,OK,Thread Group 1-126,text,true,,191,121,1,1,http://localhost:3000/posts,12,0,0
1626845465572,18,HTTP Request,200,OK,Thread Group 1-127,text,true,,165,128,2,2,http://localhost:3000/health_check,18,0,3
1626845465591,15,HTTP Request,200,OK,Thread Group 1-127,text,true,,191,121,2,2,http://localhost:3000/posts,15,0,0
1626845465586,25,HTTP Request,200,OK,Thread Group 1-128,text,true,,165,128,1,1,http://localhost:3000/health_check,25,0,4
1626845465612,21,HTTP Request,200,OK,Thread Group 1-128,text,true,,191,121,2,2,http://localhost:3000/posts,21,0,0
1626845465628,25,HTTP Request,200,OK,Thread Group 1-129,text,true,,165,128,1,1,http://localhost:3000/health_check,25,0,4
1626845465654,14,HTTP Request,200,OK,Thread Group 1-129,text,true,,191,121,2,2,http://localhost:3000/posts,14,0,0
1626845465667,19,HTTP Request,200,OK,Thread Group 1-130,text,true,,165,128,1,1,http://localhost:3000/health_check,19,0,3
1626845465687,12,HTTP Request,200,OK,Thread Group 1-130,text,true,,191,121,1,1,http://localhost:3000/posts,11,0,0
1626845465707,16,HTTP Request,200,OK,Thread Group 1-131,text,true,,165,128,1,1,http://localhost:3000/health_check,16,0,3
1626845465724,16,HTTP Request,200,OK,Thread Group 1-131,text,true,,191,121,1,1,http://localhost:3000/posts,16,0,0
1626845465758,15,HTTP Request,200,OK,Thread Group 1-132,text,true,,165,128,1,1,http://localhost:3000/health_check,15,0,4
1626845465774,7,HTTP Request,200,OK,Thread Group 1-132,text,true,,191,121,1,1,http://localhost:3000/posts,7,0,0
1626845465785,8,HTTP Request,200,OK,Thread Group 1-133,text,true,,165,128,1,1,http://localhost:3000/health_check,8,0,1
1626845465793,6,HTTP Request,200,OK,Thread Group 1-133,text,true,,191,121,1,1,http://localhost:3000/posts,6,0,0
1626845465824,8,HTTP Request,200,OK,Thread Group 1-134,text,true,,165,128,1,1,http://localhost:3000/health_check,8,0,2
1626845465833,8,HTTP Request,200,OK,Thread Group 1-134,text,true,,191,121,1,1,http://localhost:3000/posts,8,0,0
1626845465863,7,HTTP Request,200,OK,Thread Group 1-135,text,true,,165,128,1,1,http://localhost:3000/health_check,7,0,2
1626845465871,7,HTTP Request,200,OK,Thread Group 1-135,text,true,,191,121,1,1,http://localhost:3000/posts,6,0,0
1626845465906,14,HTTP Request,200,OK,Thread Group 1-136,text,true,,165,128,1,1,http://localhost:3000/health_check,14,0,2
1626845465921,11,HTTP Request,200,OK,Thread Group 1-136,text,true,,191,121,1,1,http://localhost:3000/posts,11,0,0
1626845465946,15,HTTP Request,200,OK,Thread Group 1-137,text,true,,165,128,1,1,http://localhost:3000/health_check,15,0,2
1626845465961,15,HTTP Request,200,OK,Thread Group 1-137,text,true,,191,121,1,1,http://localhost:3000/posts,15,0,0
1626845465987,16,HTTP Request,200,OK,Thread Group 1-138,text,true,,165,128,1,1,http://localhost:3000/health_check,16,0,3
1626845466004,12,HTTP Request,200,OK,Thread Group 1-138,text,true,,191,121,1,1,http://localhost:3000/posts,12,0,0
1626845466027,16,HTTP Request,200,OK,Thread Group 1-139,text,true,,165,128,1,1,http://localhost:3000/health_check,16,0,3
1626845466044,20,HTTP Request,200,OK,Thread Group 1-139,text,true,,191,121,1,1,http://localhost:3000/posts,19,0,0
1626845466070,20,HTTP Request,200,OK,Thread Group 1-140,text,true,,165,128,1,1,http://localhost:3000/health_check,20,0,2
1626845466092,14,HTTP Request,200,OK,Thread Group 1-140,text,true,,191,121,2,2,http://localhost:3000/posts,14,0,0
1626845466108,25,HTTP Request,200,OK,Thread Group 1-141,text,true,,165,128,1,1,http://localhost:3000/health_check,25,0,8
1626845466134,18,HTTP Request,200,OK,Thread Group 1-141,text,true,,191,121,2,2,http://localhost:3000/posts,17,0,0
1626845466147,21,HTTP Request,200,OK,Thread Group 1-142,text,true,,165,128,1,1,http://localhost:3000/health_check,21,0,3
1626845466170,15,HTTP Request,200,OK,Thread Group 1-142,text,true,,191,121,2,2,http://localhost:3000/posts,14,0,0
1626845466189,18,HTTP Request,200,OK,Thread Group 1-143,text,true,,165,128,1,1,http://localhost:3000/health_check,18,0,3
1626845466208,14,HTTP Request,200,OK,Thread Group 1-143,text,true,,191,121,1,1,http://localhost:3000/posts,14,0,0
1626845466231,20,HTTP Request,200,OK,Thread Group 1-144,text,true,,165,128,1,1,http://localhost:3000/health_check,20,0,4
1626845466252,18,HTTP Request,200,OK,Thread Group 1-144,text,true,,191,121,2,2,http://localhost:3000/posts,18,0,0
1626845466267,25,HTTP Request,200,OK,Thread Group 1-145,text,true,,165,128,1,1,http://localhost:3000/health_check,25,0,4
1626845466292,13,HTTP Request,200,OK,Thread Group 1-145,text,true,,191,121,1,1,http://localhost:3000/posts,13,0,0
1626845466308,21,HTTP Request,200,OK,Thread Group 1-146,text,true,,165,128,1,1,http://localhost:3000/health_check,21,0,3
1626845466330,19,HTTP Request,200,OK,Thread Group 1-146,text,true,,191,121,2,2,http://localhost:3000/posts,19,0,0
1626845466348,13,HTTP Request,200,OK,Thread Group 1-147,text,true,,165,128,1,1,http://localhost:3000/health_check,13,0,1
1626845466361,7,HTTP Request,200,OK,Thread Group 1-147,text,true,,191,121,1,1,http://localhost:3000/posts,7,0,0
1626845466383,6,HTTP Request,200,OK,Thread Group 1-148,text,true,,165,128,1,1,http://localhost:3000/health_check,6,0,2
1626845466389,5,HTTP Request,200,OK,Thread Group 1-148,text,true,,191,121,1,1,http://localhost:3000/posts,5,0,0
1626845466426,19,HTTP Request,200,OK,Thread Group 1-149,text,true,,165,128,1,1,http://localhost:3000/health_check,19,0,3
1626845466446,16,HTTP Request,200,OK,Thread Group 1-149,text,true,,191,121,1,1,http://localhost:3000/posts,16,0,0
1626845466466,15,HTTP Request,200,OK,Thread Group 1-150,text,true,,165,128,1,1,http://localhost:3000/health_check,15,0,3
1626845466482,17,HTTP Request,200,OK,Thread Group 1-150,text,true,,191,121,1,1,http://localhost:3000/posts,17,0,0
1626845466507,16,HTTP Request,200,OK,Thread Group 1-151,text,true,,165,128,1,1,http://localhost:3000/health_check,16,0,3
1626845466524,14,HTTP Request,200,OK,Thread Group 1-151,text,true,,191,121,1,1,http://localhost:3000/posts,14,0,0
1626845466547,13,HTTP Request,200,OK,Thread Group 1-152,text,true,,165,128,1,1,http://localhost:3000/health_check,13,0,2
1626845466571,12,HTTP Request,200,OK,Thread Group 1-152,text,true,,191,121,1,1,http://localhost:3000/posts,12,0,0
1626845466588,20,HTTP Request,200,OK,Thread Group 1-153,text,true,,165,128,1,1,http://localhost:3000/health_check,20,0,3
1626845466609,19,HTTP Request,200,OK,Thread Group 1-153,text,true,,191,121,2,2,http://localhost:3000/posts,19,0,0
1626845466627,29,HTTP Request,200,OK,Thread Group 1-154,text,true,,165,128,1,1,http://localhost:3000/health_check,29,0,4
1626845466657,22,HTTP Request,200,OK,Thread Group 1-154,text,true,,191,121,2,2,http://localhost:3000/posts,22,0,0
1626845466672,23,HTTP Request,200,OK,Thread Group 1-155,text,true,,165,128,1,1,http://localhost:3000/health_check,23,0,3
1626845466695,10,HTTP Request,200,OK,Thread Group 1-155,text,true,,191,121,2,2,http://localhost:3000/posts,10,0,0
1626845466705,8,HTTP Request,200,OK,Thread Group 1-156,text,true,,165,128,1,1,http://localhost:3000/health_check,8,0,2
1626845466714,5,HTTP Request,200,OK,Thread Group 1-156,text,true,,191,121,1,1,http://localhost:3000/posts,5,0,0
1626845466745,6,HTTP Request,200,OK,Thread Group 1-157,text,true,,165,128,1,1,http://localhost:3000/health_check,6,0,1
1626845466752,5,HTTP Request,200,OK,Thread Group 1-157,text,true,,191,121,1,1,http://localhost:3000/posts,5,0,0
1626845466783,6,HTTP Request,200,OK,Thread Group 1-158,text,true,,165,128,1,1,http://localhost:3000/health_check,6,0,1
1626845466790,5,HTTP Request,200,OK,Thread Group 1-158,text,true,,191,121,1,1,http://localhost:3000/posts,5,0,0
1626845466826,15,HTTP Request,200,OK,Thread Group 1-159,text,true,,165,128,1,1,http://localhost:3000/health_check,15,0,2
1626845466842,14,HTTP Request,200,OK,Thread Group 1-159,text,true,,191,121,1,1,http://localhost:3000/posts,13,0,0
1626845466867,17,HTTP Request,200,OK,Thread Group 1-160,text,true,,165,128,1,1,http://localhost:3000/health_check,17,0,3
1626845466885,14,HTTP Request,200,OK,Thread Group 1-160,text,true,,191,121,1,1,http://localhost:3000/posts,14,0,0
1626845466911,27,HTTP Request,200,OK,Thread Group 1-161,text,true,,165,128,1,1,http://localhost:3000/health_check,27,0,4
1626845466939,19,HTTP Request,200,OK,Thread Group 1-161,text,true,,191,121,2,2,http://localhost:3000/posts,19,0,0
1626845466947,20,HTTP Request,200,OK,Thread Group 1-162,text,true,,165,128,1,1,http://localhost:3000/health_check,20,0,2
1626845466968,16,HTTP Request,200,OK,Thread Group 1-162,text,true,,191,121,1,1,http://localhost:3000/posts,16,0,0
1626845466992,21,HTTP Request,200,OK,Thread Group 1-163,text,true,,165,128,1,1,http://localhost:3000/health_check,21,0,3
1626845467015,27,HTTP Request,200,OK,Thread Group 1-163,text,true,,191,121,2,2,http://localhost:3000/posts,27,0,0
1626845467030,19,HTTP Request,200,OK,Thread Group 1-164,text,true,,165,128,1,1,http://localhost:3000/health_check,19,0,8
1626845467050,6,HTTP Request,200,OK,Thread Group 1-164,text,true,,191,121,1,1,http://localhost:3000/posts,6,0,0
1626845467064,7,HTTP Request,200,OK,Thread Group 1-165,text,true,,165,128,1,1,http://localhost:3000/health_check,7,0,1
1626845467072,5,HTTP Request,200,OK,Thread Group 1-165,text,true,,191,121,1,1,http://localhost:3000/posts,5,0,0
1626845467104,6,HTTP Request,200,OK,Thread Group 1-166,text,true,,165,128,1,1,http://localhost:3000/health_check,6,0,1
1626845467110,5,HTTP Request,200,OK,Thread Group 1-166,text,true,,191,121,1,1,http://localhost:3000/posts,5,0,0
1626845467143,5,HTTP Request,200,OK,Thread Group 1-167,text,true,,165,128,1,1,http://localhost:3000/health_check,5,0,1
1626845467148,6,HTTP Request,200,OK,Thread Group 1-167,text,true,,191,121,1,1,http://localhost:3000/posts,6,0,0
1626845467185,15,HTTP Request,200,OK,Thread Group 1-168,text,true,,165,128,1,1,http://localhost:3000/health_check,15,0,2
1626845467201,15,HTTP Request,200,OK,Thread Group 1-168,text,true,,191,121,1,1,http://localhost:3000/posts,15,0,0
1626845467226,16,HTTP Request,200,OK,Thread Group 1-169,text,true,,165,128,1,1,http://localhost:3000/health_check,16,0,3
1626845467243,13,HTTP Request,200,OK,Thread Group 1-169,text,true,,191,121,1,1,http://localhost:3000/posts,13,0,0
1626845467268,16,HTTP Request,200,OK,Thread Group 1-170,text,true,,165,128,1,1,http://localhost:3000/health_check,16,0,3
1626845467285,13,HTTP Request,200,OK,Thread Group 1-170,text,true,,191,121,1,1,http://localhost:3000/posts,13,0,0
1626845467309,16,HTTP Request,200,OK,Thread Group 1-171,text,true,,165,128,1,1,http://localhost:3000/health_check,16,0,3
1626845467326,11,HTTP Request,200,OK,Thread Group 1-171,text,true,,191,121,1,1,http://localhost:3000/posts,11,0,0
1626845467347,16,HTTP Request,200,OK,Thread Group 1-172,text,true,,165,128,1,1,http://localhost:3000/health_check,16,0,3
1626845467364,11,HTTP Request,200,OK,Thread Group 1-172,text,true,,191,121,1,1,http://localhost:3000/posts,11,0,0
1626845467391,17,HTTP Request,200,OK,Thread Group 1-173,text,true,,165,128,1,1,http://localhost:3000/health_check,17,0,3
1626845467409,12,HTTP Request,200,OK,Thread Group 1-173,text,true,,191,121,1,1,http://localhost:3000/posts,12,0,0
1626845467428,16,HTTP Request,200,OK,Thread Group 1-174,text,true,,165,128,1,1,http://localhost:3000/health_check,16,0,3
1626845467445,13,HTTP Request,200,OK,Thread Group 1-174,text,true,,191,121,1,1,http://localhost:3000/posts,13,0,0
1626845467468,14,HTTP Request,200,OK,Thread Group 1-175,text,true,,165,128,1,1,http://localhost:3000/health_check,14,0,3
1626845467483,14,HTTP Request,200,OK,Thread Group 1-175,text,true,,191,121,1,1,http://localhost:3000/posts,14,0,0
1626845467509,17,HTTP Request,200,OK,Thread Group 1-176,text,true,,165,128,1,1,http://localhost:3000/health_check,17,0,3
1626845467527,14,HTTP Request,200,OK,Thread Group 1-176,text,true,,191,121,1,1,http://localhost:3000/posts,14,0,0
1626845467548,21,HTTP Request,200,OK,Thread Group 1-177,text,true,,165,128,1,1,http://localhost:3000/health_check,21,0,4
1626845467574,17,HTTP Request,200,OK,Thread Group 1-177,text,true,,191,121,2,2,http://localhost:3000/posts,17,0,0
1626845467590,20,HTTP Request,200,OK,Thread Group 1-178,text,true,,165,128,1,1,http://localhost:3000/health_check,20,0,2
1626845467610,16,HTTP Request,200,OK,Thread Group 1-178,text,true,,191,121,2,2,http://localhost:3000/posts,16,0,0
1626845467630,26,HTTP Request,200,OK,Thread Group 1-179,text,true,,165,128,1,1,http://localhost:3000/health_check,26,0,3
1626845467656,18,HTTP Request,200,OK,Thread Group 1-179,text,true,,191,121,2,2,http://localhost:3000/posts,17,0,0
1626845467668,21,HTTP Request,200,OK,Thread Group 1-180,text,true,,165,128,1,1,http://localhost:3000/health_check,21,0,3
1626845467690,13,HTTP Request,200,OK,Thread Group 1-180,text,true,,191,121,1,1,http://localhost:3000/posts,13,0,0
1626845467708,11,HTTP Request,200,OK,Thread Group 1-181,text,true,,165,128,1,1,http://localhost:3000/health_check,11,0,2
1626845467719,8,HTTP Request,200,OK,Thread Group 1-181,text,true,,191,121,1,1,http://localhost:3000/posts,8,0,0
1626845467747,15,HTTP Request,200,OK,Thread Group 1-182,text,true,,165,128,1,1,http://localhost:3000/health_check,15,0,1
1626845467763,7,HTTP Request,200,OK,Thread Group 1-182,text,true,,191,121,1,1,http://localhost:3000/posts,7,0,0
1626845467786,10,HTTP Request,200,OK,Thread Group 1-183,text,true,,165,128,1,1,http://localhost:3000/health_check,10,0,2
1626845467796,9,HTTP Request,200,OK,Thread Group 1-183,text,true,,191,121,1,1,http://localhost:3000/posts,9,0,0
1626845467827,8,HTTP Request,200,OK,Thread Group 1-184,text,true,,165,128,1,1,http://localhost:3000/health_check,8,0,1
1626845467835,9,HTTP Request,200,OK,Thread Group 1-184,text,true,,191,121,1,1,http://localhost:3000/posts,9,0,0
1626845467879,17,HTTP Request,200,OK,Thread Group 1-185,text,true,,165,128,1,1,http://localhost:3000/health_check,17,0,3
1626845467897,14,HTTP Request,200,OK,Thread Group 1-185,text,true,,191,121,2,2,http://localhost:3000/posts,14,0,0
1626845467906,22,HTTP Request,200,OK,Thread Group 1-186,text,true,,165,128,1,1,http://localhost:3000/health_check,22,0,3
1626845467929,14,HTTP Request,200,OK,Thread Group 1-186,text,true,,191,121,1,1,http://localhost:3000/posts,14,0,0
1626845467948,17,HTTP Request,200,OK,Thread Group 1-187,text,true,,165,128,1,1,http://localhost:3000/health_check,17,0,3
1626845467966,12,HTTP Request,200,OK,Thread Group 1-187,text,true,,191,121,1,1,http://localhost:3000/posts,12,0,0
1626845467988,21,HTTP Request,200,OK,Thread Group 1-188,text,true,,165,128,1,1,http://localhost:3000/health_check,21,0,3
1626845468009,18,HTTP Request,200,OK,Thread Group 1-188,text,true,,191,121,2,2,http://localhost:3000/posts,18,0,0
1626845468027,17,HTTP Request,200,OK,Thread Group 1-189,text,true,,165,128,1,1,http://localhost:3000/health_check,17,0,4
1626845468044,17,HTTP Request,200,OK,Thread Group 1-189,text,true,,191,121,1,1,http://localhost:3000/posts,17,0,0
1626845468068,20,HTTP Request,200,OK,Thread Group 1-190,text,true,,165,128,1,1,http://localhost:3000/health_check,20,0,3
1626845468089,14,HTTP Request,200,OK,Thread Group 1-190,text,true,,191,121,1,1,http://localhost:3000/posts,13,0,0
1626845468106,20,HTTP Request,200,OK,Thread Group 1-191,text,true,,165,128,1,1,http://localhost:3000/health_check,20,0,3
1626845468127,14,HTTP Request,200,OK,Thread Group 1-191,text,true,,191,121,1,1,http://localhost:3000/posts,14,0,0
1626845468146,17,HTTP Request,200,OK,Thread Group 1-192,text,true,,165,128,1,1,http://localhost:3000/health_check,17,0,3
1626845468164,21,HTTP Request,200,OK,Thread Group 1-192,text,true,,191,121,2,2,http://localhost:3000/posts,21,0,0
1626845468187,21,HTTP Request,200,OK,Thread Group 1-193,text,true,,165,128,1,1,http://localhost:3000/health_check,21,0,4
1626845468209,11,HTTP Request,200,OK,Thread Group 1-193,text,true,,191,121,1,1,http://localhost:3000/posts,11,0,0
1626845468229,25,HTTP Request,200,OK,Thread Group 1-194,text,true,,165,128,1,1,http://localhost:3000/health_check,25,0,3
1626845468255,6,HTTP Request,200,OK,Thread Group 1-194,text,true,,191,121,1,1,http://localhost:3000/posts,6,0,0
1626845468296,5,HTTP Request,200,OK,Thread Group 1-195,text,true,,165,128,1,1,http://localhost:3000/health_check,5,0,1
1626845468301,7,HTTP Request,200,OK,Thread Group 1-195,text,true,,191,121,2,2,http://localhost:3000/posts,7,0,0
1626845468303,7,HTTP Request,200,OK,Thread Group 1-196,text,true,,165,128,1,1,http://localhost:3000/health_check,7,0,1
1626845468311,7,HTTP Request,200,OK,Thread Group 1-196,text,true,,191,121,1,1,http://localhost:3000/posts,7,0,0
1626845468345,6,HTTP Request,200,OK,Thread Group 1-197,text,true,,165,128,1,1,http://localhost:3000/health_check,6,0,1
1626845468352,5,HTTP Request,200,OK,Thread Group 1-197,text,true,,191,121,1,1,http://localhost:3000/posts,5,0,0
1626845468384,9,HTTP Request,200,OK,Thread Group 1-198,text,true,,165,128,1,1,http://localhost:3000/health_check,9,0,2
1626845468394,4,HTTP Request,200,OK,Thread Group 1-198,text,true,,191,121,1,1,http://localhost:3000/posts,4,0,0
1626845468424,6,HTTP Request,200,OK,Thread Group 1-199,text,true,,165,128,1,1,http://localhost:3000/health_check,6,0,1
1626845468431,6,HTTP Request,200,OK,Thread Group 1-199,text,true,,191,121,1,1,http://localhost:3000/posts,6,0,0
1626845468464,9,HTTP Request,200,OK,Thread Group 1-200,text,true,,165,128,1,1,http://localhost:3000/health_check,9,0,2
1626845468473,9,HTTP Request,200,OK,Thread Group 1-200,text,true,,191,121,1,1,http://localhost:3000/posts,9,0,0
1626845468507,18,HTTP Request,200,OK,Thread Group 1-201,text,true,,165,128,1,1,http://localhost:3000/health_check,18,0,2
1626845468526,12,HTTP Request,200,OK,Thread Group 1-201,text,true,,191,121,1,1,http://localhost:3000/posts,12,0,0
1626845468547,16,HTTP Request,200,OK,Thread Group 1-202,text,true,,165,128,1,1,http://localhost:3000/health_check,16,0,3
1626845468577,13,HTTP Request,200,OK,Thread Group 1-202,text,true,,191,121,2,2,http://localhost:3000/posts,13,0,0
1626845468586,18,HTTP Request,200,OK,Thread Group 1-203,text,true,,165,128,1,1,http://localhost:3000/health_check,18,0,4
1626845468605,15,HTTP Request,200,OK,Thread Group 1-203,text,true,,191,121,1,1,http://localhost:3000/posts,15,0,0
1626845468627,23,HTTP Request,200,OK,Thread Group 1-204,text,true,,165,128,1,1,http://localhost:3000/health_check,23,0,5
1626845468651,60,HTTP Request,200,OK,Thread Group 1-204,text,true,,191,121,3,3,http://localhost:3000/posts,60,0,0
1626845468668,43,HTTP Request,200,OK,Thread Group 1-205,text,true,,165,128,3,3,http://localhost:3000/health_check,43,0,3
1626845468712,31,HTTP Request,200,OK,Thread Group 1-205,text,true,,191,121,2,2,http://localhost:3000/posts,31,0,0
1626845468710,33,HTTP Request,200,OK,Thread Group 1-206,text,true,,165,128,2,2,http://localhost:3000/health_check,33,0,3
1626845468744,24,HTTP Request,200,OK,Thread Group 1-206,text,true,,191,121,2,2,http://localhost:3000/posts,24,0,0
1626845468750,22,HTTP Request,200,OK,Thread Group 1-207,text,true,,165,128,1,1,http://localhost:3000/health_check,22,0,2
1626845468773,8,HTTP Request,200,OK,Thread Group 1-207,text,true,,191,121,1,1,http://localhost:3000/posts,8,0,0
1626845468786,7,HTTP Request,200,OK,Thread Group 1-208,text,true,,165,128,1,1,http://localhost:3000/health_check,7,0,2
1626845468793,5,HTTP Request,200,OK,Thread Group 1-208,text,true,,191,121,1,1,http://localhost:3000/posts,5,0,0
1626845468824,7,HTTP Request,200,OK,Thread Group 1-209,text,true,,165,128,1,1,http://localhost:3000/health_check,7,0,2
1626845468831,5,HTTP Request,200,OK,Thread Group 1-209,text,true,,191,121,1,1,http://localhost:3000/posts,5,0,0
1626845468864,6,HTTP Request,200,OK,Thread Group 1-210,text,true,,165,128,1,1,http://localhost:3000/health_check,6,0,2
1626845468871,5,HTTP Request,200,OK,Thread Group 1-210,text,true,,191,121,1,1,http://localhost:3000/posts,5,0,0
1626845468906,14,HTTP Request,200,OK,Thread Group 1-211,text,true,,165,128,1,1,http://localhost:3000/health_check,14,0,2
1626845468921,16,HTTP Request,200,OK,Thread Group 1-211,text,true,,191,121,1,1,http://localhost:3000/posts,16,0,0
1626845468946,16,HTTP Request,200,OK,Thread Group 1-212,text,true,,165,128,1,1,http://localhost:3000/health_check,16,0,3
1626845468963,13,HTTP Request,200,OK,Thread Group 1-212,text,true,,191,121,1,1,http://localhost:3000/posts,13,0,0
1626845468986,17,HTTP Request,200,OK,Thread Group 1-213,text,true,,165,128,1,1,http://localhost:3000/health_check,17,0,4
1626845469004,14,HTTP Request,200,OK,Thread Group 1-213,text,true,,191,121,1,1,http://localhost:3000/posts,14,0,0
1626845469028,14,HTTP Request,200,OK,Thread Group 1-214,text,true,,165,128,1,1,http://localhost:3000/health_check,14,0,2
1626845469043,16,HTTP Request,200,OK,Thread Group 1-214,text,true,,191,121,1,1,http://localhost:3000/posts,16,0,0
1626845469069,22,HTTP Request,200,OK,Thread Group 1-215,text,true,,165,128,1,1,http://localhost:3000/health_check,22,0,4
1626845469097,15,HTTP Request,200,OK,Thread Group 1-215,text,true,,191,121,2,2,http://localhost:3000/posts,15,0,0
1626845469112,19,HTTP Request,200,OK,Thread Group 1-216,text,true,,165,128,1,1,http://localhost:3000/health_check,19,0,4
1626845469132,27,HTTP Request,200,OK,Thread Group 1-216,text,true,,191,121,2,2,http://localhost:3000/posts,27,0,0
1626845469152,22,HTTP Request,200,OK,Thread Group 1-217,text,true,,165,128,1,1,http://localhost:3000/health_check,22,0,4
1626845469174,7,HTTP Request,200,OK,Thread Group 1-217,text,true,,191,121,1,1,http://localhost:3000/posts,7,0,0
1626845469185,10,HTTP Request,200,OK,Thread Group 1-218,text,true,,165,128,1,1,http://localhost:3000/health_check,10,0,2
1626845469200,15,HTTP Request,200,OK,Thread Group 1-218,text,true,,191,121,1,1,http://localhost:3000/posts,14,0,0
1626845469224,6,HTTP Request,200,OK,Thread Group 1-219,text,true,,165,128,1,1,http://localhost:3000/health_check,6,0,1
1626845469231,5,HTTP Request,200,OK,Thread Group 1-219,text,true,,191,121,1,1,http://localhost:3000/posts,5,0,0
1626845469263,7,HTTP Request,200,OK,Thread Group 1-220,text,true,,165,128,1,1,http://localhost:3000/health_check,7,0,1
1626845469270,6,HTTP Request,200,OK,Thread Group 1-220,text,true,,191,121,1,1,http://localhost:3000/posts,6,0,0
1626845469308,6,HTTP Request,200,OK,Thread Group 1-221,text,true,,165,128,1,1,http://localhost:3000/health_check,6,0,1
1626845469315,5,HTTP Request,200,OK,Thread Group 1-221,text,true,,191,121,1,1,http://localhost:3000/posts,5,0,0
1626845469345,6,HTTP Request,200,OK,Thread Group 1-222,text,true,,165,128,1,1,http://localhost:3000/health_check,6,0,1
1626845469351,5,HTTP Request,200,OK,Thread Group 1-222,text,true,,191,121,1,1,http://localhost:3000/posts,5,0,0
1626845469385,14,HTTP Request,200,OK,Thread Group 1-223,text,true,,165,128,1,1,http://localhost:3000/health_check,14,0,2
1626845469400,11,HTTP Request,200,OK,Thread Group 1-223,text,true,,191,121,1,1,http://localhost:3000/posts,11,0,0
1626845469425,16,HTTP Request,200,OK,Thread Group 1-224,text,true,,165,128,1,1,http://localhost:3000/health_check,16,0,2
1626845469442,20,HTTP Request,200,OK,Thread Group 1-224,text,true,,191,121,1,1,http://localhost:3000/posts,19,0,0
1626845469467,19,HTTP Request,200,OK,Thread Group 1-225,text,true,,165,128,1,1,http://localhost:3000/health_check,19,0,3
1626845469486,14,HTTP Request,200,OK,Thread Group 1-225,text,true,,191,121,1,1,http://localhost:3000/posts,14,0,0
1626845469510,27,HTTP Request,200,OK,Thread Group 1-226,text,true,,165,128,1,1,http://localhost:3000/health_check,26,0,5
